Node ID;X;Y
61;408.59073465185224;1448.9811043609748
62;612.1688280748381;434.195213906885
63;1073.930348781078;1497.2809871445088
64;310.7599063943709;665.1640538602214
65;1011.0404397301127;1655.9883562390912
66;1033.575562345306;966.0213036205591
67;186.15261482195143;528.7658133329032
68;212.06826877478235;1247.536249975901
69;1427.9993624360482;516.5623069098277
70;1370.1730287690268;411.465291079816
71;249.78563871723304;997.9547058879408
72;268.7630884615708;1109.3302771737508
73;901.2795611844908;88.05623457114598
74;155.70641154523912;1439.9763852899648
75;60.15114788773146;1654.918245388267
76;1087.8082307693414;952.545539175023
77;1203.7771769377714;1134.2178614334027
78;85.94310635705105;469.8693841341461
79;546.1031287838482;933.724395451738
80;1484.7327644855382;1083.4763690996076
81;996.9366376515778;462.28734693171793
82;1380.1195637998005;756.8346037723097
83;1624.637221254231;665.5750800449221
84;281.7802499822619;232.421047102789
85;1388.4820320487418;385.42670395819556
86;407.14275504788435;1558.8887649094647
87;1517.709997886134;1595.528542071423
88;1865.2390140585862;806.1701081645665
89;1766.0620940435017;301.60418545873233
90;207.18131817142526;1819.2470697010301
91;1491.9921459558216;719.5128730465383
92;671.6719593389888;37.70414546699019
93;1475.387007668911;208.5860935344701
94;357.3249787806847;1880.1930608758591
95;1218.1280911797917;1803.5047150372388
96;1360.9824872875447;1664.0290505639703
97;144.58377277798684;802.0678153765322
98;1435.8967067825436;1539.446169332877
99;138.2180289200874;307.82979579223155
100;618.5331536038701;337.1178310688128
101;265.44907481639046;456.27718027189434
102;1269.1132445101744;109.76151027811821
103;599.2809765942859;1407.1219678126245
104;431.88393548914104;1321.6371386774833
105;198.932550479052;483.62791708216537
106;1958.683317546869;436.59704531148714
107;1509.8165402245725;1157.4366483043368
108;1961.1235864513837;401.61822316949736
109;608.4145230905915;137.83901971487134
110;1820.3085775439565;1240.0059377643447
111;193.96129411100782;1491.0937034867763
112;1096.559342239683;1930.9856176460623
113;1447.0084331282862;849.7202111024427
114;530.4673802114177;1241.7235078663168
115;1228.2885087232191;1135.056968361204
116;201.99961668881872;368.0685159726427
117;1235.8171873304082;1252.5900769273821
118;1770.8924743859307;716.7892750533272
119;1816.2017247402637;915.8831889817565
120;291.58943191600883;1442.0426706856867
121;607.125573076033;1123.4727061756935
122;524.6331623783864;1092.8459059798565
123;203.633938606929;1162.5198563484494
124;62.058036633390486;1507.5734755090307
125;1297.0962412943693;1148.4463782110531
126;1061.158128309453;1917.6796733221515
127;1833.5331398936305;1338.427853021017
128;811.3718401226058;1174.3997290888592
129;411.7120578015696;950.4564245469816
130;765.940425025051;681.4295551660928
131;964.6788910458513;1570.5020652700944
132;1169.2819568135383;1868.5065729510748
133;1056.6905817305333;1914.3830754019732
134;1233.4178329872368;673.5827280424543
135;1515.5282412625502;822.6452448780261
136;980.5509160166656;576.6394786468701
137;1915.3340784813402;881.8803535444806
138;1284.8029756387687;339.99724317634315
139;1868.495744255148;474.7537477373018
140;1227.1263384362019;967.89953487376
141;1998.002527542527;515.4895410014631
142;1900.3811183754246;1608.8184488948818
143;642.6263665997536;186.11597840169102
144;1250.626963934293;1643.7810138684845
145;1575.367628914973;279.5350457591752
146;1382.3179011602178;1478.7539009680693
147;490.47367445033774;1840.6417524187377
148;182.22785042482403;1886.2911439313236
149;1851.57858072322;1371.632697659938
150;546.6091222812308;1477.8133550114203
151;1515.450923893263;1163.6018705833405
152;1516.0362360232896;996.7596885382242
153;53.10715594394688;286.9856730280067
154;74.1615302203551;1391.5379434421548
155;443.3471225027092;573.0722680180269
156;441.9924087731373;200.3288223916313
157;1318.0430784313362;1211.6908722762787
158;1590.3525982225635;1420.8123478497819
159;1026.5244703194915;371.5771027628645
160;1143.2404605715258;1273.9259969384314
161;180.85632537951568;438.01110602311024
162;1430.828516036595;582.1483149437623
163;822.3707045376681;34.30220379108828
164;680.0892112778575;365.93439242186366
165;178.96908036193526;1551.083364517928
166;1948.7821327483139;308.7331837156846
167;288.5850293687204;672.471552003053
168;690.3942363195043;1762.1740936165143
169;460.78254846929957;923.2392922133079
170;595.2902973985457;658.2398981050068
171;409.7314910652239;834.3042816176427
172;1295.2710649700473;1926.0783509302728
173;1968.4293360380943;351.6369734319884
174;1607.1654803227052;1695.5118641351617
175;41.23196254085815;1395.1688455930562
176;769.066707378439;1147.4947451725534
177;358.20109127602404;1525.018328348334
178;735.6595373639376;1577.7988478148425
179;1156.1473685080646;577.72288233316
180;856.0215323741176;688.770293073979
181;18.531897484748594;262.2777745442646
182;294.4967820535309;241.05548853802094
183;1782.766816329236;1195.4264263641937
184;458.06398962311334;440.96194290296364
185;618.0588984551032;1032.7902758919313
186;851.1688711026486;1730.0762020783557
187;790.8551715498758;905.6920691962645
188;1050.598772649839;1116.6113865861907
189;605.9490083711041;1879.5572101316184
190;1690.182195265885;1167.2645413804714
191;1797.8718324369706;911.0222822849898
192;726.3367982548168;1432.011887266387
193;278.4760783611557;685.8162125965459
194;1383.187048722265;1301.372133069931
195;1844.1978864121124;272.5768832026214
196;1341.0059793106975;881.4113762134676
197;884.1289325686441;492.6751665835025
198;1142.8935091087542;154.7551241539744
199;1476.8418120688582;220.66951790985811
200;976.3506637091266;471.17200016533656
201;1978.7244076393613;1693.3822522295707
202;1546.5748632480872;20.63008758341356
203;55.07958686419312;443.36266160394786
204;322.17170710535623;450.33435331082126
205;286.250622899056;781.9326708846223
206;227.60123042167123;432.1312353753544
207;1172.5603438240573;252.55094288004454
208;395.43330882904183;1352.2303851209622
209;310.29937439577003;1631.5524300483294
210;1785.0593442766256;505.4930792127297
211;660.9387449274889;1470.5438586494004
212;942.6448613923391;1859.1887863015866
213;12.683885006092188;875.636932805883
214;322.86072877243834;1180.2472888478478
215;1178.971714804612;1506.201042498558
216;1321.71294197674;300.9849420592763
217;1706.4353203580506;13.330084356895089
218;1149.1815554211123;697.2493381513132
219;256.9601839387119;1940.2882136723915
220;469.3568285046674;855.6315882779375
221;41.426522162341996;1247.5781085730518
222;519.5218798845187;591.4244481591448
223;1757.4850905436042;74.81170541109972
224;1027.800651527179;1407.074950015283
225;75.45945438807244;633.3368870133543
226;1482.6271842393103;434.83835956652126
227;1527.3833005607453;162.37709246938437
228;1708.5596534195129;1821.1120703369563
229;1988.355406156704;914.9001200172062
230;603.2603445339641;998.7333983092985
231;1442.3365330490083;992.6573753833659
232;1855.6668552573249;312.1232597407069
233;879.5123804424336;300.44839188202354
234;542.9033074751164;678.2222217194092
235;1699.5907623667024;1928.6006573984912
236;493.00381988631824;728.3305618044762
237;363.1767739253575;1642.0978074477034
238;1652.5761011216796;17.29895290495098
239;1709.140607634888;274.22134235111594
240;1203.551541097639;562.7213448793074
241;1471.6563566061677;645.3898995167915
242;1311.793377729378;1589.5234661797645
243;878.6781471401672;1662.9983219556557
244;609.5698939989722;1879.4579468621625
245;334.58391060686245;1083.0415495814254
246;42.26417486489198;1573.671886350207
247;1675.075973180361;1045.135034079498
248;163.17873676062433;1052.6983654985743
249;216.35238113267997;737.8500271503357
250;900.7432744150324;1550.3524205722258
251;1091.8200015462087;1850.9444518703647
252;206.1637657454105;910.8588267945732
253;969.5576965089691;1408.0747619782287
254;1770.4972797037992;1422.8491425059149
255;1505.1544630348724;1516.9336375869752
256;1969.7291590637305;1606.359197376291
257;1902.3397586594422;1096.0463854572502
258;800.5301917582564;1074.1248735222032
259;765.7071324513958;516.6683551348159
260;889.6543686744895;118.5137366945106
261;745.2160875520221;1639.661243980893
262;1373.5779862875756;526.9438877480612
263;1415.1696170904215;1694.117751956095
264;69.35586145154548;287.1707195233266
265;1291.9615382117963;1398.7828624336341
266;1086.5500201928783;4.504341382228105
267;1122.1524799277447;728.0734542644924
268;1007.4916649279231;472.4728154182378
269;564.5018564674347;1499.963332872539
270;63.902580919858565;363.7585213721455
271;1397.7365597518271;1402.1077310171588
272;181.111962905516;1298.2187431297762
273;1211.7670211624677;201.0696394806002
274;961.8108317600373;162.57633904763912
275;198.62939164894456;1955.4961401961657
276;1846.9588775481534;854.79544229958
277;1779.3360722630682;1795.8496562037637
278;1357.572924996962;472.49292552975584
279;1498.7189880380506;1741.3531599616042
280;1897.6274852125853;1172.0370695538124
281;1092.2977754316307;1934.9799263305995
282;1429.4192769786657;251.01343188228586
283;1966.1016363567335;1433.2571183173666
284;1335.4294757638718;459.2107889598622
285;30.721475414790422;1375.818401283171
286;812.4312361459803;727.7726521851773
287;606.5638744878516;778.1345045664725
288;1019.1624274409072;832.7819936344922
289;307.74445735563893;119.88992809169252
290;1911.8194028002986;733.9368133773445
291;490.26704595016366;1560.5554970428575
292;1260.4427215804296;527.350152804942
293;1265.7810564187182;1518.075340977495
294;1024.6468372128468;173.72696759879557
295;272.6789314028999;665.1385047705096
296;1456.8063455891813;668.6169540595954
297;105.00166657301024;1281.1191667366204
298;1709.1510187050749;305.04470586241973
299;884.1187267544346;1967.5009624214936
300;621.9025506401337;1341.8301833814314
301;27.015682053360692;1174.3142307422786
302;457.67046135008013;956.0819140370024
303;1186.5365750065928;1755.33622373792
304;1779.9857248356072;951.4990762741149
305;969.4947168270662;1939.1170954138538
306;1683.5056607286774;524.7170252205489
307;1512.5939809157558;293.6170335331454
308;335.6451707292563;349.02970020027556
309;1088.9409643765998;1162.597820872985
310;644.6119112684847;1690.2048130618236
311;1962.7486887007283;464.1622789339634
312;1794.8539515673049;507.36174869218974
313;1358.6260275652323;1683.8045359235489
314;1330.650075136373;1693.3662103409608
315;1984.1913398123652;1857.3570551092514
316;229.61333853175313;474.96291243560404
317;187.62615999439046;244.37288238327537
318;169.54322605236683;869.8011412958879
319;975.8087947366698;263.8778496646661
320;825.15745132413;611.7147330243189
321;408.0024185392215;975.5965054984746
322;1014.2404864318963;675.6251259359362
323;607.5969738337286;216.28631532424936
324;879.8947805707597;307.47527853173165
325;181.4071399676327;56.17002910695334
326;1714.6637399795559;1029.3600288929706
327;1748.3231203472978;1701.2836685267953
328;701.0893859421161;399.5686157537537
329;1589.108974749585;755.4819304247704
330;1749.9869890245952;1709.7946218022755
331;1455.5309212632085;1886.1118452394728
332;1379.1035777136094;131.88059969263554
333;692.5175335456723;641.0615919236078
334;1651.3162452389493;1961.370197067496
335;712.0537757823282;1687.481835703354
336;1695.0484566219993;1575.172926319107
337;1427.9792632430292;419.0172368420233
338;1852.6641958516566;1666.284595059221
339;1846.5625326011343;1476.0344965120992
340;783.0566744035779;1930.6546654030192
341;1925.1689860606534;1468.7893925720323
342;1868.5782854441507;1756.7776678805717
343;262.73083087614623;741.3534055739046
344;1686.261875131793;1194.1159650255115
345;398.28194951410035;677.4996027012867
346;1220.641628741791;425.3133754158562
347;150.7553311812182;425.43700110566715
348;1614.8585226785892;858.0636120574159
349;56.65687928590346;675.9833278085309
350;35.803018015291954;1093.5644586398698
351;1677.9112362208343;1447.5282881644985
352;1686.565461422456;1123.2974268823536
353;1494.5109057314428;1600.455901983421
354;1788.7335375368252;1285.44948191688
355;1062.049019612118;1298.3604069879577
356;1712.032640913889;1384.1267990847261
357;705.7271021362883;1771.7837278201243
358;821.153642459157;1124.8712364110381
359;1873.802998995266;1070.4134594574132
360;740.2403444691486;908.7463468262494
361;1979.7790399705318;618.3106248184606
362;686.5506062671262;1725.300462846324
363;929.0053615119293;764.3253575097389
364;1732.1361375164154;347.9495514042545
365;1314.013965650441;1408.1774042295397
366;1365.526331303293;592.9399214932507
367;9.294909219555558;589.7583572912903
368;682.3663065431793;1680.9547192982445
369;1737.3814843402254;1554.6503332938123
370;776.7077592570923;239.58603015851486
371;904.4160634949827;1463.317127709905
372;155.14190185790366;776.5326380801665
373;138.14119277262816;270.2869703766
374;1693.99519813816;1201.335641758968
375;676.8522574270696;8.724098302894445
376;264.8637399159186;1074.2156398964694
377;691.2901849184916;1416.4395591389343
378;1624.6920451042527;358.6165805349255
379;811.1443641880674;1987.7087696560093
380;1518.496359348216;526.5391995990536
381;649.9306286056878;500.2411421747719
382;301.7918048601598;59.91515155485572
383;1933.2242764534326;428.2559942065849
384;238.8421807860015;1219.1113458176578
385;207.65321543931026;1042.216799790612
386;692.4751910387276;17.309862094772033
387;135.08173676681733;1569.3601358637727
388;567.3789905349855;55.77904600295547
389;1218.2289420199083;997.643283091987
390;520.0306128401218;768.2314844470701
391;518.4202621782898;1784.7591397983588
392;1553.1386521464376;256.1980784424103
393;1241.9869196963782;241.4616600573658
394;1211.878652432189;1522.3255230880043
395;1434.0593164931904;934.9733593321747
396;1022.3214716597213;460.52535543381225
397;454.02177993773574;547.9049498505908
398;169.1954507627267;1229.0169409300274
399;1576.7659161256017;326.1234394817765
400;1200.9204234864262;878.571997473641
401;915.9708268474253;1256.9070953534335
402;1164.2788314936752;50.00998022932812
403;970.226713671644;1578.9405351265027
404;1451.269737132993;415.18328936373814
405;1282.608815709987;140.1770274369074
406;1762.0114469442767;1614.4825022507328
407;948.6342885130907;159.64219280499404
408;1996.666508063263;297.2503328994429
409;347.72564530578023;1991.1150918326196
410;1475.5599365746968;541.3776274265772
411;1573.6910846269311;1375.772901699873
412;1050.2064048051209;1533.0989249519778
413;1832.9554231128868;141.4839231049563
414;817.1624342489052;1245.9793731434452
415;189.77446021612755;783.8062056878774
416;50.0582024250611;1812.1831023131242
417;1962.1067442268056;599.1428829793948
418;991.5215544667544;1737.6384129805094
419;1024.6937483208337;907.0211518850429
420;433.9786580511396;379.9185922548065
421;263.67832633804045;1520.1987449160242
422;601.3190927134841;1949.2593852133818
423;754.4662712398093;1092.20980823963
424;300.1469032157371;1275.4684417772291
425;1461.660519290912;1607.558596309386
426;861.450953243858;1287.8162145153296
427;16.285237397014598;135.75803366875272
428;1189.0627201924983;1533.5296754767921
429;25.34071606933064;1666.2570260968132
430;541.58572727387;1416.1656741915685
431;1287.1242355738107;1471.412070416836
432;351.5950280111899;236.0235246099034
433;149.30691043767874;67.47074986353097
434;1754.8600054953286;1796.1048595341244
435;268.25173972268135;448.88849602605376
436;455.3550456935349;1719.041103643236
437;947.8552548167294;1545.2821805258213
438;535.7888651615417;292.59451489641907
439;842.8072490730309;768.4480329505639
440;1599.7996502373344;580.796273685979
441;394.3358870887819;949.1707787427201
442;258.1681588225953;168.31940464650086
443;0.5863113924367003;1823.4515012686395
444;813.2916027229553;107.39002087719052
445;1170.8953516576114;1397.6731858801231
446;452.41525700523846;1055.9560147925595
447;1257.5469370292406;1413.119063015428
448;658.1531230740192;1037.568714002595
449;1774.9008688951703;841.7007034150852
450;1925.5041230944635;1320.407970922158
451;1160.245643800603;92.18231083361572
452;1985.6969549974835;1590.751055094197
453;1251.2748457932344;913.7518686628887
454;906.2322646173086;1046.9036910265106
455;1617.771910448637;691.0009241690907
456;1857.42585200014;1384.822142450043
457;1178.780114077911;1408.6871222508898
458;334.46653100104015;1871.5043555722607
459;1430.693744928742;778.4708014975404
460;1243.5391492515678;321.20275082349406
461;1169.769779630961;502.7596328909647
462;659.0328167379187;1154.4500141865383
463;1232.9415204917004;1601.9021807863705
464;630.3457117967502;232.61524926005728
465;1670.9397059186397;1454.5032326905673
466;1177.4515356658633;1598.7063536311487
467;1590.778802763198;163.12573177625555
468;1867.9149229978655;167.28429119516554
469;75.54076935427578;1618.646415516333
470;714.625727578206;1024.9040431591393
471;984.2422283653889;1180.2283592627525
472;118.29114974702848;529.6923399679092
473;1634.4701962263366;970.1838145271904
474;431.0167228894788;155.6633827939895
Node ID;X;Y
0;791.37964489818;320.0033781678482
1;34.128041165085946;519.9501059233713
2;1780.6491087161587;252.00986455051753
3;494.7497601586619;134.54905020168394
4;521.0418463789259;863.3502083970372
5;1703.509713295373;844.4110822965274
6;823.0199376555743;1767.5228152522063
7;930.0275969776113;43.85097885051481
8;1049.2182402583264;1869.3766066467642
9;1794.080458861732;836.7020219717099
10;1772.7013963670827;1542.725110892958
11;348.61091103546426;1098.726663738385
12;1029.5581999235403;449.9716544749084
13;1894.0781061184994;323.6616122790885
14;1970.9850001794505;1708.2131678257401
15;1598.3636622817837;1007.7747022138475
16;844.2549366518406;1353.721013363502
17;1478.327959209016;1552.9022909981022
18;1536.7996860003414;1593.6054530220597
19;1188.4102396540115;1868.7556077956203
20;1872.7347122447593;749.5601476800114
21;305.84917273152246;1402.6934816651237
22;923.843845672283;496.3714200135656
23;1337.559325585983;1417.6406452468916
24;1169.0139291513876;369.6543211734251
25;1127.1418593604374;3.0767881494879745
26;502.57914241046154;473.48702654538386
27;1870.7000392887194;333.310739533182
28;620.0451739377901;1362.599568176451
29;1011.1737486049778;322.08702987099724
30;622.0233366139531;1501.9259733176839
31;1249.032621516171;1288.3514779338793
32;1805.4109047886598;10.855392302903999
33;1453.637572973962;87.79719391629936
34;1744.6131063101939;1582.2379754908575
35;676.4085180728412;1836.8471220224233
36;1925.2153866298243;61.79601623767517
37;126.10192246778196;1007.1874516202842
38;641.1187322258273;1977.7963077388622
39;1581.4153146966912;531.4292697227081
40;1840.7891662525333;1580.6173860794488
41;384.71726224135307;254.65718180562135
42;515.9714790973355;1911.0093133929959
43;1780.8715518341291;1935.7185930962908
44;1117.1061991541565;1184.3999832098154
45;273.13974108103343;640.2028291762889
46;146.75818327446842;1000.8819122035551
47;820.9064937302512;1647.2178823096883
48;1600.3066101165982;718.4395312082393
49;141.44992401606538;1940.6445345872542
50;772.6923682015163;1890.7657402027996
51;1072.0281971739332;1885.0380624903662
52;663.6152099956824;725.8104012139477
53;1410.912674881307;1217.817976609389
54;809.3240397902659;430.1050873938232
55;629.1426624573905;78.22651786350532
56;307.98804346214115;207.23877684046576
57;273.1094967621119;264.7382746079678
58;1090.0043892218112;1004.1013378049178
59;1281.411991275894;520.2968182989762
60;467.33678876321363;469.58800771485267
61;1815.8743433803224;55.83173465736557
62;1453.7863719143973;1897.0249550268827
63;833.5071417545397;965.11005855346
64;907.6799163719056;220.75907360243409
65;1961.9878646524232;1199.3346438213996
66;697.5192855208825;878.1645299529868
67;770.2340976727762;218.76575714827683
68;1990.2295494358352;1996.6163182366338
69;1624.0438300982762;229.91916943660252
70;70.41008679208804;1114.9862232377322
71;1270.2481659925743;717.8183811615626
72;1905.1869281394315;1474.7713310626261
73;237.0350027396302;978.4166764185762
74;1933.0766883797307;956.4505687947873
75;226.3892397663172;754.580476886541
76;733.2330708637245;292.9975396477538
77;876.231096651485;531.4229563492014
78;21.27828021783129;1714.8554879489582
79;1268.9651058075365;676.9138219881183
80;520.1889303752656;1154.4076764198885
81;338.95948175713977;10.013792855157133
82;591.8437843703709;431.76558437833614
83;1768.0223882955083;803.9089112248292
84;450.73544032617673;1203.8004152850815
85;1165.7561337246775;320.677782085036
86;852.633633569502;90.99808791525854
87;1788.7108306022928;482.5680257220823
88;1891.2355284990392;1488.0185442372187
89;1570.5463877776997;290.9791196619769
90;1088.6024268759984;1572.796859148655
91;798.1780756805525;1879.123289203907
92;1659.9079072490001;1260.8928527798082
93;1541.8199188746444;4.54795475973957
94;141.7305529665329;576.1199556865737
95;232.8361902517222;709.3899065315181
96;381.4113252297846;923.5952056461947
97;615.4416999119536;1395.5737606118353
98;1079.7037544463435;328.1613737407272
99;1699.32736348469;1135.035148732291
100;383.2047875381301;579.5834328151377
101;1660.6286147092164;1126.677300365465
102;205.29258325942322;1502.4226124211955
103;664.8606006476078;933.1948656140152
104;1462.255721279637;13.428884708871491
105;1716.6189980108097;1739.370974718212
106;224.78890038401866;375.9969794609046
107;915.860413140033;557.1157279022594
108;863.6409667772132;275.29323465946675
109;1891.7554492690563;1626.9442905031158
110;1988.2159369425826;838.8094857511384
111;1449.8957971571842;689.7698350171215
112;1558.9901229522268;1797.1350377845984
113;490.7907914212892;235.46666570127584
114;1044.9371595026207;1065.3688012727575
115;1995.38504763209;965.3577806470898
116;661.4974086097354;817.0724694372313
117;1322.7160038996128;572.5156585424594
118;1759.8343281048224;657.7182270210942
119;1412.252188764336;1334.161369774035
120;758.0035982312281;1398.7141628822133
121;1093.3950273712742;1750.2869512591028
122;1231.1976489151236;1618.628024598534
123;691.8763347358625;1990.5814036108745
124;114.09058925007099;1160.9876961630816
125;290.1315888730158;1259.573511593225
126;1026.4418968231587;1520.6589915814534
127;1870.0925845640493;1992.2651258795613
128;1999.6861722092804;738.0867343641111
129;701.6097165596367;263.84078233792405
130;66.25469291740438;219.73068943201102
131;82.30644068962457;734.6207081923095
132;1231.4876199050889;1623.414804199432
133;985.4279408685973;469.26116538343666
134;1487.0467468482066;1351.6819214355673
135;1639.1892193209646;691.2861077911314
136;1800.9297064299906;309.4123452928812
137;90.92235642789737;1389.0828157500564
138;939.8992145597609;1315.9118828582457
139;1488.3829444525475;754.4872971912207
140;986.4525126685888;253.91171797930423
141;482.8522643630879;479.7603283452707
142;1975.353194786256;592.4611157599029
143;516.0048085814368;478.4212575899278
144;1695.449518844937;1856.5199823317073
145;694.6642967262262;1627.5055404818795
146;519.4523493330205;526.0487372134388
147;51.07843242809107;1930.4073329478013
148;221.5131993427206;1007.1695209282981
149;472.9662736799909;1454.8070579747207
150;1503.053008490671;1945.2474734749303
151;187.77635056959906;1850.0437985733934
152;45.76908618853781;551.4446421163406
153;624.0316579761989;771.0611037313715
154;752.4398944429878;1765.2760602871072
155;198.70916497897318;607.3226057238719
156;707.833227325054;251.12561970561043
157;183.59919526254464;1045.6987235588108
158;1632.9367801797828;447.5445861205667
159;1298.7905299359948;991.6829823510411
160;751.8262198167174;412.24229124201804
161;1850.5573200742117;1506.2717887824278
162;574.6923274125517;788.3113169031184
163;690.9052318854358;1077.2363746504732
164;1252.7771816536374;1299.860772693028
165;1818.551165403327;950.0269004592236
166;162.68924509740845;1934.789107877809
167;1701.9781969013534;1397.622418732775
168;25.785990690558425;36.961647351128505
169;359.93779658353844;22.74432975759244
170;1546.0727477143932;1214.0949653240632
171;657.3378121424074;1652.9699671245971
172;1987.5833001546393;132.61321123366398
173;1567.7981232549118;606.3788176103084
174;1596.7837016851342;139.04832348322427
175;935.516220613948;949.9275748385256
176;728.9347162262734;65.7636053521029
177;1679.3508453179923;1255.1509226337623
178;1312.722572245215;1082.8226437386982
179;1606.3262453907516;1338.9783563753751
180;1268.7358946430027;1731.8490385025723
181;1743.370847970509;1398.1791410003223
182;1259.5263232712814;345.38221026247885
183;936.1312220303246;1522.5163195992077
184;1548.18326560879;1207.1803302147296
185;62.02203787546034;301.5045433279653
186;1670.0851324875866;793.2427029475357
187;828.9040026559591;1215.052518472719
188;1492.2057812969888;1918.754387804119
189;441.5901020948079;1172.9095541553806
190;1491.972844332439;1738.320173367818
191;426.42619688616867;1419.9702859109868
192;1220.6301995095682;179.59803636824233
193;1144.0065765076195;1200.3050427830808
194;1320.0423181655906;1980.836333266734
195;97.96939127833038;146.8284565721738
196;465.4296074319957;1916.073087051927
197;1165.75816106908;428.9648199458362
198;1079.196383585672;649.278709020121
199;528.4363697759238;1831.4069585961222
200;1379.0314142802158;1479.7067232473014
201;435.23286047374563;1267.6355919209195
202;1333.2973126006473;505.73067899795274
203;1306.0013435942537;1927.594657918709
204;365.95285987285695;1664.0272699374977
205;1365.5450077587655;1269.8414138193082
206;1269.8513347924836;1141.171656112896
207;1594.3104571851572;1215.851212993804
208;1874.632093656326;115.69308423527814
209;966.5436574558117;979.3551478046452
210;323.04072864240663;624.1154245638563
211;113.83858005436265;1005.2460473320152
212;902.582006571878;49.5283681617098
213;1711.4939305911676;901.6337896111013
214;1413.383719925221;1430.258546152094
215;406.94040519022167;1845.7482692062908
216;1453.905182951151;1489.3402458725752
217;1434.7459285558964;1473.9742099027826
218;1654.199445062218;1558.8355644433325
219;801.6384800555229;1832.7388078604563
220;540.859259945077;1526.367404592966
221;1527.1477775243393;779.2502837741259
222;1585.956466057422;295.08551418430005
223;1978.5942422886444;936.7596126567325
224;821.8649492324043;1474.0308333482076
225;1198.3470523767814;481.0903750870663
226;1535.0933721399037;865.1501789088254
227;1293.6309581006788;1642.3257999962439
228;1428.2583508711045;608.1018386397238
229;70.87149316482844;664.8954393903133
230;1087.007877002186;1283.1003939698921
231;972.1146138625296;1369.0496024148981
232;594.2800081617468;1847.0076889483353
233;592.1604381264411;1213.0332854584153
234;256.21509147324105;1717.7358152300737
235;706.5145113570004;488.94730892037376
236;394.96930608029015;1318.7152169174617
237;1872.9179712796802;1046.4906332380165
238;673.1130595426713;481.8077605327871
239;1876.1243545632447;1213.9205739277659
240;61.094017807376666;1217.8549210234012
241;1953.931092317349;528.0020785482624
242;821.415992147799;1925.4842617515824
243;180.94923167969012;125.82836008137966
244;180.7109120800996;1130.3810610864034
245;1580.3862315444985;548.3202457396221
246;1375.6277439192288;1628.2154110845602
247;723.3332853890906;724.3312885363498
248;964.6894156849861;948.6005837189639
249;1184.631938734707;1918.8222558371474
250;288.9502071438592;811.28915739012
251;627.507102097766;996.0589028973543
252;1294.3182963353715;1774.1371403982594
253;845.3665115664375;1682.6413908976074
254;857.6166315368004;350.77178766920713
255;1262.3863464439996;155.30188162751023
256;599.6946970719563;1930.274490685132
257;980.8244769536993;1722.5206429935606
258;1195.3793197440164;188.76342302293048
259;1164.1961885900387;356.6894296869887
260;1926.1363669157677;1813.2303433919624
261;625.0119606254734;783.2926695916844
262;684.1359484249073;423.1348721373063
263;1636.7333407305343;1335.104834118308
264;1457.234050369817;3.006883801127458
265;1050.3513803953115;91.79440784535342
266;236.08019023896375;170.8248453799659
267;972.3997667086109;1789.0413325486495
268;1343.3951400649685;1932.966123276381
269;1871.8082481330955;1288.0449135662511
270;1207.5318932278512;1951.0580231675772
